id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,activity,occupancy_%,how_far_km
17234955,Manhattan,Upper East Side,40.77747,-73.95193,Entire home/apt,190,31,4,2019-03-01,0.21,33,299,Active,18.0,8.487248677248676
17236095,Manhattan,Upper East Side,40.77878,-73.9501,Entire home/apt,180,31,10,2019-05-31,0.55,33,331,Active,9.0,8.598783068783069
17236462,Manhattan,Upper East Side,40.77823,-73.95127,Entire home/apt,235,31,9,2019-02-19,0.39,33,333,Active,9.0,8.540357142857143
17239021,Manhattan,East Village,40.72598,-73.98855999999999,Private room,145,1,25,2019-05-26,0.88,2,329,Active,10.0,7.417208994708995
17239321,Manhattan,East Village,40.72759,-73.98619000000001,Entire home/apt,140,1,31,2019-06-30,1.14,1,1,Active,100.0,7.375357142857142
17240729,Brooklyn,Williamsburg,40.70585,-73.9531,Private room,52,30,4,2019-03-24,0.17,3,294,Active,19.0,8.699821428571429
17242854,Bronx,Concourse,40.83243,-73.92035,Private room,40,1,11,2019-02-20,0.42,3,239,Active,35.0,13.122744708994711
17249755,Brooklyn,Bedford-Stuyvesant,40.69,-73.93783,Entire home/apt,100,4,77,2019-06-16,2.66,2,100,Active,73.0,10.013650793650793
17252229,Brooklyn,East New York,40.674040000000005,-73.88276,Entire home/apt,62,1,98,2019-06-25,3.4,1,23,Active,94.0,13.41721560846561
17252480,Manhattan,Upper East Side,40.76851,-73.95506,Entire home/apt,150,1,6,2019-02-05,0.21,1,7,Active,98.0,8.045767195767196
17255526,Brooklyn,Bushwick,40.697179999999996,-73.92156999999999,Private room,45,2,72,2019-06-29,2.54,1,51,Active,86.0,10.283604497354498
17255880,Brooklyn,Crown Heights,40.6752,-73.93215,Private room,75,1,213,2019-06-30,7.71,2,52,Active,86.0,11.13992724867725
17257339,Staten Island,St. George,40.64508,-74.08126,Entire home/apt,180,2,59,2019-06-25,2.21,1,135,Active,63.0,15.062579365079365
17261922,Queens,Woodside,40.74705,-73.90791999999999,Entire home/apt,275,4,31,2019-04-07,1.21,2,283,Active,22.0,9.791031746031749
17263207,Brooklyn,Bensonhurst,40.60877,-73.97381999999999,Private room,49,1,19,2019-08-06,0.7,6,360,Active,1.0,15.974920634920636
17263550,Manhattan,Harlem,40.80754,-73.95151,Private room,58,2,68,2019-06-26,2.35,4,1,Active,100.0,10.375178571428572
17265284,Brooklyn,Sheepshead Bay,40.6027,-73.9486,Entire home/apt,179,2,101,2019-06-07,3.53,1,211,Active,42.0,16.837526455026453
17266124,Queens,Springfield Gardens,40.66812,-73.76303,Entire home/apt,95,1,240,2019-07-07,9.66,2,253,Active,31.0,21.301620370370365
17267017,Brooklyn,Crown Heights,40.67013,-73.94397,Entire home/apt,165,2,23,2019-04-07,0.83,3,182,Active,50.0,11.128948412698414
17267665,Brooklyn,Crown Heights,40.66977,-73.94341,Entire home/apt,169,2,31,2019-06-26,1.15,3,175,Active,52.0,11.171111111111115
17269114,Brooklyn,Greenpoint,40.73643,-73.95495,Private room,53,2,78,2019-07-06,2.68,3,14,Active,96.0,7.750429894179894
17269342,Manhattan,Hell's Kitchen,40.76269,-73.99139,Entire home/apt,185,7,20,2019-03-27,0.71,1,23,Active,94.0,7.739365079365079
17269656,Manhattan,Midtown,40.75598,-73.97034000000001,Entire home/apt,260,2,64,2019-06-16,2.36,1,131,Active,64.0,7.4024537037037055
17270768,Brooklyn,Greenpoint,40.72385,-73.9458,Entire home/apt,160,2,91,2019-06-27,3.35,2,101,Active,72.0,8.297929894179894
17277132,Brooklyn,Brooklyn Heights,40.69343,-73.99611,Entire home/apt,100,4,3,2019-06-15,0.2,1,4,Active,99.0,8.935343915343916
17278544,Brooklyn,Greenpoint,40.72699,-73.9581,Entire home/apt,240,2,16,2019-05-05,0.57,1,302,Active,17.0,7.822493386243386
17280847,Manhattan,Lower East Side,40.71306,-73.98715,Entire home/apt,250,1,67,2019-06-23,2.46,1,185,Active,49.0,7.833710317460317
17283064,Queens,Fresh Meadows,40.74624,-73.78327,Private room,69,1,62,2019-05-07,4.26,3,65,Active,82.0,18.139365079365078
17284471,Brooklyn,Bedford-Stuyvesant,40.688590000000005,-73.94998000000001,Entire home/apt,75,5,16,2019-05-28,0.58,1,15,Active,96.0,9.712645502645502
17286647,Manhattan,East Village,40.72645,-73.98591,Entire home/apt,150,90,28,2019-04-30,1.03,1,0,Active,100.0,7.400509259259258
17294950,Brooklyn,Bushwick,40.69554,-73.92458,Private room,80,3,179,2019-03-07,6.17,3,191,Active,48.0,10.232533068783068
17295495,Manhattan,Hell's Kitchen,40.76076,-73.99266,Private room,110,1,7,2019-06-23,0.24,1,45,Active,88.0,7.6990608465608465
17298590,Brooklyn,Greenpoint,40.72938,-73.95675,Entire home/apt,175,2,15,2019-06-21,0.54,1,4,Active,99.0,7.809338624338625
17299278,Brooklyn,Williamsburg,40.70245,-73.9427,Private room,80,15,47,2019-09-04,1.86,1,8,Active,98.0,9.191739417989416
17299611,Manhattan,West Village,40.73381,-74.00365,Private room,150,3,87,2019-06-20,3.09,2,39,Active,89.0,7.592585978835978
17300167,Brooklyn,Williamsburg,40.711859999999994,-73.95402,Entire home/apt,144,2,24,2019-06-07,1.43,1,14,Active,96.0,8.416382275132277
17304849,Brooklyn,Crown Heights,40.67756,-73.95427,Private room,56,4,34,2019-06-20,1.23,1,18,Active,95.0,10.332149470899472
17305490,Queens,Astoria,40.767520000000005,-73.9314,Entire home/apt,150,7,12,2019-05-31,0.42,1,3,Active,99.0,8.8916335978836
17306146,Brooklyn,Clinton Hill,40.695209999999996,-73.96199,Private room,95,30,6,2019-02-28,0.22,11,231,Active,37.0,9.026481481481484
17311213,Brooklyn,Bushwick,40.69652,-73.92351,Private room,70,3,174,2019-06-25,6.03,3,202,Active,45.0,10.230291005291006
17314298,Brooklyn,Cobble Hill,40.68766,-73.99125,Entire home/apt,170,4,8,2019-03-06,0.29,1,1,Active,100.0,9.268796296296298
17317366,Manhattan,Kips Bay,40.74511,-73.9778,Entire home/apt,200,3,72,2019-06-21,2.55,1,249,Active,32.0,7.235998677248678
17318207,Brooklyn,Bath Beach,40.60382,-74.01083,Private room,45,4,17,2019-07-06,0.65,2,17,Active,95.0,16.51794312169312
17318814,Manhattan,Harlem,40.81961,-73.94583,Entire home/apt,175,2,145,2019-06-23,5.0,2,127,Active,65.0,11.426984126984124
17319360,Queens,Fresh Meadows,40.74227,-73.78707,Entire home/apt,90,1,26,2019-08-07,0.9,3,358,Active,2.0,17.850535714285716
17321243,Brooklyn,Williamsburg,40.71018,-73.94858,Private room,78,1,55,2019-06-30,2.01,1,345,Active,5.0,8.653399470899469
17325829,Brooklyn,Bedford-Stuyvesant,40.68336,-73.95421,Entire home/apt,100,1,27,2019-06-07,0.98,1,39,Active,89.0,9.936369047619047
17326116,Manhattan,East Village,40.727129999999995,-73.98159,Entire home/apt,175,2,35,2019-06-16,1.22,1,0,Active,100.0,7.396474867724867
17329090,Manhattan,West Village,40.73023,-74.00294,Entire home/apt,250,3,28,2019-06-17,1.03,1,51,Active,86.0,7.5947288359788345
17331192,Brooklyn,Williamsburg,40.71372,-73.96325999999999,Entire home/apt,200,1,63,2019-06-27,2.29,1,270,Active,26.0,8.100727513227513
17332200,Brooklyn,Kensington,40.647690000000004,-73.97435,Private room,40,1,122,2019-06-27,4.21,3,222,Active,39.0,12.43780423280423
17339688,Queens,Sunnyside,40.74603,-73.91412,Private room,50,1,72,2019-06-24,2.98,2,129,Active,65.0,9.45896164021164
17339881,Brooklyn,Bedford-Stuyvesant,40.68469,-73.947,Entire home/apt,110,3,116,2019-06-21,4.03,1,216,Active,41.0,10.040357142857145
17342599,Manhattan,Washington Heights,40.84114,-73.93639,Private room,69,5,33,2019-02-07,1.17,3,1,Active,100.0,13.500701058201056
17344027,Manhattan,Chelsea,40.74462,-74.00139,Private room,103,5,77,2019-07-07,2.73,2,79,Active,78.0,7.566170634920635
17345621,Brooklyn,Crown Heights,40.676559999999995,-73.93705,Entire home/apt,100,2,106,2019-06-16,3.72,1,28,Active,92.0,10.883075396825399
17346379,Manhattan,Washington Heights,40.840990000000005,-73.93694,Private room,73,5,41,2019-06-21,1.45,3,228,Active,38.0,13.477063492063492
17347938,Queens,Astoria,40.75651,-73.91485,Entire home/apt,180,2,70,2019-01-07,2.64,1,175,Active,52.0,9.484484126984126
17358323,Queens,Douglaston,40.76978,-73.73915,Entire home/apt,99,1,49,2019-06-30,1.7,1,247,Active,32.0,21.744702380952376
17360353,Manhattan,Chelsea,40.7456,-74.00107,Private room,100,5,66,2019-01-07,2.37,2,99,Active,73.0,7.568544973544973
17364659,Brooklyn,Williamsburg,40.707440000000005,-73.95416999999999,Entire home/apt,125,6,10,2019-03-01,0.36,1,239,Active,35.0,8.597222222222221
17366414,Manhattan,Kips Bay,40.7443,-73.97925,Entire home/apt,250,5,69,2019-06-26,2.44,1,163,Active,55.0,7.228267195767195
17366807,Manhattan,East Village,40.72117,-73.98215,Entire home/apt,160,3,31,2019-01-13,1.08,1,136,Active,63.0,7.554470899470901
17367004,Manhattan,Chelsea,40.7435,-74.00119000000001,Private room,289,2,128,2019-06-17,4.52,1,252,Active,31.0,7.546812169312168
17367175,Brooklyn,Williamsburg,40.70616,-73.92918,Private room,29,2,58,2019-11-02,2.02,2,0,Active,100.0,9.554570105820105
17367187,Bronx,Highbridge,40.83173,-73.92824,Private room,75,1,127,2019-06-30,4.45,1,134,Active,63.0,12.836283068783068
17367289,Queens,Far Rockaway,40.59745,-73.76032,Private room,35,1,61,2019-06-06,2.12,2,124,Active,66.0,25.389867724867724
17368006,Manhattan,Chelsea,40.74819,-73.9954,Private room,82,1,147,2019-06-23,5.08,5,292,Active,20.0,7.446025132275133
17368958,Queens,Far Rockaway,40.596920000000004,-73.7602,Private room,35,1,42,2019-05-30,1.52,2,124,Active,66.0,25.43296957671958
17369078,Brooklyn,Crown Heights,40.679190000000006,-73.95918,Private room,70,2,12,2019-06-28,0.47,1,120,Active,67.0,10.113095238095235
17370778,Brooklyn,Park Slope,40.67005,-73.97981,Entire home/apt,120,3,125,2019-06-25,4.51,2,61,Active,83.0,10.56181216931217
17376200,Brooklyn,Bedford-Stuyvesant,40.68469,-73.9375,Private room,65,5,69,2019-06-13,2.4,1,104,Active,72.0,10.341640211640213
17376723,Manhattan,Hell's Kitchen,40.7621,-73.99354,Entire home/apt,178,3,84,2019-06-16,2.92,2,74,Active,80.0,7.772149470899472
17380887,Brooklyn,Williamsburg,40.71059,-73.96002,Private room,99,3,46,2019-06-24,1.62,2,141,Active,61.0,8.303749999999999
17382091,Queens,Briarwood,40.71512,-73.81928,Entire home/apt,249,4,6,2019-01-06,0.29,2,353,Active,3.0,15.775231481481484
17382679,Manhattan,West Village,40.73444,-74.00129,Entire home/apt,600,2,93,2019-06-23,3.38,1,251,Active,31.0,7.518783068783067
17383253,Manhattan,Upper West Side,40.795840000000005,-73.96242,Entire home/apt,135,30,5,2019-11-05,0.21,16,200,Active,45.0,9.408287037037038
17383677,Staten Island,St. George,40.645959999999995,-74.08059,Entire home/apt,65,4,96,2019-01-07,3.42,6,147,Active,60.0,14.975826719576721
17384675,Brooklyn,Crown Heights,40.67018,-73.93224000000001,Entire home/apt,99,4,55,2019-06-26,2.06,2,17,Active,95.0,11.484550264550267
17385564,Queens,Astoria,40.75832,-73.91448000000001,Private room,47,15,23,2019-05-31,0.83,2,31,Active,92.0,9.527149470899472
17385892,Manhattan,Gramercy,40.738279999999996,-73.98954,Private room,250,3,33,2019-06-05,1.18,1,167,Active,54.0,7.2664285714285715
17387259,Brooklyn,Prospect-Lefferts Gardens,40.656420000000004,-73.96085,Private room,53,14,7,2019-06-30,0.27,1,173,Active,53.0,11.840535714285714
17396669,Brooklyn,Crown Heights,40.67293,-73.93273,Private room,54,2,53,2019-02-06,2.3,1,8,Active,98.0,11.275198412698412
17400624,Manhattan,Upper East Side,40.78007,-73.94803,Entire home/apt,125,3,30,2019-06-28,1.08,1,4,Active,99.0,8.720621693121691
17404164,Manhattan,Upper East Side,40.76684,-73.96203,Entire home/apt,126,1,31,2019-03-01,1.12,1,0,Active,100.0,7.824126984126985
17405175,Queens,South Ozone Park,40.66561,-73.81103,Private room,50,15,2,2019-04-19,0.39,4,190,Active,48.0,18.128009259259255
17407264,Queens,East Elmhurst,40.75602,-73.88110999999999,Private room,49,4,2,2018-12-13,0.09,1,355,Active,3.0,11.401025132275134
17411672,Brooklyn,Bedford-Stuyvesant,40.69392,-73.9472,Entire home/apt,98,2,6,2019-09-06,0.93,1,359,Active,2.0,9.483167989417991
17417489,Queens,Astoria,40.75851,-73.92555,Private room,110,4,40,2019-05-07,1.41,2,47,Active,87.0,8.976117724867724
17418006,Queens,Cambria Heights,40.69206,-73.74546,Entire home/apt,169,2,65,2019-06-26,2.33,1,263,Active,28.0,21.76996693121693
17418177,Brooklyn,Crown Heights,40.669709999999995,-73.94351,Entire home/apt,275,1,26,2019-06-21,0.96,3,271,Active,26.0,11.172585978835981
17420345,Brooklyn,East Flatbush,40.66067,-73.93796,Private room,50,2,16,2019-06-15,0.57,3,43,Active,88.0,12.010952380952382
17420370,Brooklyn,Bedford-Stuyvesant,40.68083,-73.94445,Private room,36,5,8,2019-05-29,1.31,2,0,Active,100.0,10.366124338624335
17420832,Brooklyn,Borough Park,40.645509999999994,-73.9981,Entire home/apt,110,2,45,2019-06-07,1.65,1,342,Active,6.0,12.651355820105817
17423245,Manhattan,East Harlem,40.798770000000005,-73.93964,Private room,105,3,21,2019-05-21,1.14,2,9,Active,98.0,10.02065476190476
17423343,Manhattan,Washington Heights,40.8339,-73.9383,Entire home/apt,75,4,75,2019-06-17,2.64,1,166,Active,55.0,12.80306878306878
17423413,Queens,Howard Beach,40.66406,-73.84599,Entire home/apt,100,7,37,2019-02-01,1.42,1,0,Active,100.0,16.04085978835979
17430505,Brooklyn,East Flatbush,40.64841,-73.95178,Private room,75,4,27,2019-08-06,0.95,2,54,Active,85.0,12.665449735449734
17430853,Queens,Rego Park,40.72749,-73.86035,Private room,30,1,61,2019-08-06,2.17,3,361,Active,1.0,12.786117724867726
17431995,Manhattan,Gramercy,40.735209999999995,-73.98147,Entire home/apt,155,20,25,2019-05-07,1.06,2,62,Active,83.0,7.2628902116402125
17432700,Queens,Long Island City,40.74454,-73.94015999999999,Private room,109,1,35,2019-05-27,1.23,2,364,Active,0.0,8.230304232804233
17434977,Brooklyn,Williamsburg,40.71942,-73.94272,Entire home/apt,80,30,6,2019-01-19,0.22,8,156,Active,57.0,8.535198412698414
17437772,Manhattan,Harlem,40.8255,-73.9435,Private room,55,1,8,2019-05-14,0.28,2,293,Active,20.0,11.967863756613756
17446640,Brooklyn,Greenpoint,40.72214,-73.93725,Entire home/apt,75,1,162,2019-06-24,5.7,1,1,Active,100.0,8.674431216931216
17447168,Brooklyn,Williamsburg,40.70818,-73.94951999999999,Private room,56,2,4,2019-02-01,0.14,2,0,Active,100.0,8.706111111111111
17448930,Brooklyn,Williamsburg,40.71447,-73.96234,Entire home/apt,160,7,3,2019-12-06,0.12,1,43,Active,88.0,8.093677248677249
17450196,Queens,Long Island City,40.752759999999995,-73.93101999999999,Private room,77,3,48,2019-06-22,1.72,3,332,Active,9.0,8.653895502645502
17456705,Manhattan,Hell's Kitchen,40.76654,-73.98812,Private room,98,6,1,2018-12-17,0.15,3,8,Active,98.0,7.825780423280424
17456932,Manhattan,Upper West Side,40.79456,-73.96853,Entire home/apt,400,6,5,2019-04-24,0.19,1,108,Active,70.0,9.294140211640213
17457491,Brooklyn,Bushwick,40.6975,-73.92998,Private room,70,4,15,2019-06-16,1.05,1,35,Active,90.0,9.910998677248678
17459930,Brooklyn,Williamsburg,40.71738,-73.94158,Private room,69,2,61,2019-06-22,2.14,3,42,Active,88.0,8.641660052910053
17460510,Manhattan,Harlem,40.81446,-73.9379,Entire home/apt,198,3,9,2019-06-22,0.35,1,127,Active,65.0,11.168108465608466
17461281,Manhattan,Harlem,40.81767,-73.94051,Entire home/apt,69,2,65,2019-09-06,2.38,1,11,Active,97.0,11.363862433862431
17463059,Manhattan,Harlem,40.81968,-73.9458,Entire home/apt,135,2,138,2019-06-25,4.83,2,45,Active,88.0,11.43331349206349
17463419,Queens,Ridgewood,40.69406,-73.90068000000001,Private room,31,5,75,2019-01-07,2.7,1,13,Active,96.0,11.436349206349206
17463985,Brooklyn,Bedford-Stuyvesant,40.684090000000005,-73.94154,Entire home/apt,245,3,33,2019-06-24,1.19,1,60,Active,84.0,10.245072751322752
17464151,Manhattan,Upper West Side,40.79517,-73.97555,Entire home/apt,200,30,5,2019-06-06,0.21,1,271,Active,26.0,9.36368386243386
17465159,Manhattan,East Village,40.723859999999995,-73.98105,Private room,72,1,134,2019-07-06,4.69,2,251,Active,31.0,7.48228835978836
17475107,Bronx,Schuylerville,40.840340000000005,-73.83006999999999,Shared room,20,1,116,2019-01-28,4.09,1,5,Active,99.0,18.043988095238095
17476768,Brooklyn,Williamsburg,40.71354,-73.95011,Private room,45,28,19,2019-05-31,0.72,6,297,Active,19.0,8.473412698412698
17477606,Brooklyn,Williamsburg,40.715309999999995,-73.94986,Private room,75,1,15,2019-05-25,0.56,6,325,Active,11.0,8.41723544973545
17477768,Brooklyn,Crown Heights,40.67308,-73.95523,Entire home/apt,105,3,93,2019-05-07,4.16,1,89,Active,76.0,10.635343915343917
17477888,Brooklyn,Williamsburg,40.71992,-73.9413,Private room,100,1,82,2019-05-05,2.95,1,0,Active,100.0,8.574689153439154
17478780,Queens,Corona,40.74122,-73.85334,Entire home/apt,149,2,51,2019-06-30,1.9,1,242,Active,34.0,13.125727513227513
17479792,Manhattan,Lower East Side,40.7127,-73.98857,Private room,78,3,3,2019-01-05,0.21,2,166,Active,55.0,7.8500264550264545
17480159,Queens,Jamaica,40.66989,-73.77454,Entire home/apt,75,1,75,2019-06-23,2.66,1,294,Active,19.0,20.409847883597887
17482187,Manhattan,Kips Bay,40.73695,-73.97336,Private room,133,2,37,2019-02-06,1.39,1,33,Active,91.0,7.31973544973545
17489509,Brooklyn,Greenpoint,40.72398,-73.94978,Entire home/apt,150,2,115,2019-07-07,4.26,2,32,Active,91.0,8.154451058201058
17493275,Brooklyn,Clinton Hill,40.69478,-73.96126,Entire home/apt,140,3,34,2019-05-07,2.95,1,54,Active,85.0,9.066660052910056
17495819,Manhattan,Washington Heights,40.85338,-73.93231999999999,Private room,85,3,71,2019-06-15,2.54,1,60,Active,84.0,14.728597883597883
17495862,Brooklyn,Crown Heights,40.67167,-73.93088,Private room,45,4,37,2019-06-24,1.29,1,84,Active,77.0,11.42596560846561
17497776,Manhattan,Harlem,40.8269,-73.93634,Entire home/apt,100,4,65,2019-06-20,2.3,1,48,Active,87.0,12.223253968253967
17497948,Manhattan,Civic Center,40.71264,-73.99893,Entire home/apt,80,2,12,2019-03-15,0.43,2,8,Active,98.0,7.933974867724865
17500539,Brooklyn,Fort Hamilton,40.613640000000004,-74.0354,Entire home/apt,160,2,4,2019-11-04,0.42,1,313,Active,14.0,15.99581349206349
17500994,Brooklyn,Canarsie,40.64458,-73.90285,Entire home/apt,59,2,68,2019-01-07,3.5,1,240,Active,34.0,14.479662698412698
17501131,Brooklyn,Flatbush,40.633559999999996,-73.95073000000001,Shared room,30,3,27,2019-06-24,1.25,2,1,Active,100.0,13.969735449735449
17508940,Manhattan,Washington Heights,40.85321,-73.93596,Shared room,35,1,27,2019-06-30,0.95,1,33,Active,91.0,14.652156084656086
17509152,Brooklyn,Williamsburg,40.7141,-73.95064,Private room,70,28,28,2019-01-06,1.01,6,303,Active,17.0,8.435436507936508
17511694,Manhattan,Midtown,40.74896,-73.98277,Entire home/apt,115,30,8,2019-01-05,0.31,14,203,Active,44.0,7.25380291005291
17512277,Manhattan,Murray Hill,40.749159999999996,-73.98115,Entire home/apt,150,30,5,2019-12-05,0.22,14,339,Active,7.0,7.2498015873015875
17512466,Manhattan,Midtown,40.7502,-73.98289,Entire home/apt,155,30,3,2018-12-17,0.11,14,332,Active,9.0,7.268835978835979
17513491,Queens,Astoria,40.76101,-73.92464,Entire home/apt,75,1,73,2019-06-23,2.75,1,273,Active,25.0,9.060548941798944
17513537,Brooklyn,Fort Greene,40.693529999999996,-73.97431,Entire home/apt,350,3,27,2019-06-30,1.0,1,303,Active,17.0,8.93103835978836
17515391,Brooklyn,South Slope,40.66587,-73.98206,Entire home/apt,150,3,70,2019-01-07,2.58,1,89,Active,76.0,10.889636243386244
17515547,Manhattan,Little Italy,40.71942,-73.99694000000001,Entire home/apt,155,1,67,2019-01-20,2.45,1,189,Active,48.0,7.668941798941799
17515734,Brooklyn,Bedford-Stuyvesant,40.694990000000004,-73.94821999999999,Private room,81,5,42,2019-02-06,1.58,3,63,Active,83.0,9.392996031746033
17516489,Manhattan,Washington Heights,40.8513,-73.93681,Entire home/apt,185,30,7,2019-03-19,0.26,2,331,Active,9.0,14.455059523809526
17520324,Brooklyn,Williamsburg,40.71092,-73.96755,Entire home/apt,385,2,76,2019-06-15,2.69,1,209,Active,43.0,8.125191798941799
17524047,Brooklyn,Downtown Brooklyn,40.6925,-73.98613,Private room,153,3,28,2019-09-06,1.0,2,11,Active,97.0,8.929226190476191
17524075,Manhattan,Lower East Side,40.721309999999995,-73.98508000000001,Private room,150,2,1,2019-04-20,0.37,1,0,Active,100.0,7.53925925925926
17526131,Brooklyn,Bedford-Stuyvesant,40.6875,-73.92541999999999,Entire home/apt,120,2,131,2019-05-07,5.23,1,159,Active,56.0,10.628121693121694
17529164,Bronx,Fordham,40.85929,-73.90048,Private room,45,22,10,2019-04-13,0.36,2,186,Active,49.0,16.0994708994709
17529637,Manhattan,East Village,40.7281,-73.9839,Private room,110,1,26,2018-12-28,0.91,3,0,Active,100.0,7.366210317460317
17531292,Queens,Flushing,40.761990000000004,-73.79465,Entire home/apt,110,3,75,2019-06-07,3.07,2,174,Active,52.0,17.39472222222222
17533091,Manhattan,Upper East Side,40.78025,-73.94802,Private room,99,2,154,2019-01-07,5.42,1,145,Active,60.0,8.729484126984127
17533911,Manhattan,East Village,40.72521,-73.97879,Private room,69,6,30,2019-01-04,1.08,3,43,Active,88.0,7.4641534391534385
17534189,Brooklyn,Bedford-Stuyvesant,40.69428,-73.94148,Private room,42,14,32,2019-05-22,1.14,2,72,Active,80.0,9.648551587301588
17539341,Manhattan,Washington Heights,40.83137,-73.94117,Private room,119,2,4,2018-12-06,0.16,1,0,Active,100.0,12.524894179894181
